,stars_x,useful,text,name,address,postal_code,stars_y,attributes,categories
381,3,1,"Location was good, right in the heart of the square but my room was as big as a closet!  I could barely close the door after putting the luggage cart in there.  It would have been fine if it were an overnight stay but I was the for a week.  It was a room right next to the elevator, a queen.  The hotel it self was clean and nice.  Bed was very comfortable  they also gave me a hard time about a late (noon) checkout, which I got after some complaining.  I also wasn't a fan of them holding my car via valet.  I like to come and go as I please but having to get my car from the valet every time was annoying.  Also had a fantastic view... of a roof.  One last thing, the toilets are LOUD.  If you're alight sleeper someone in another room could wake you during a late night potty visit.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
382,4,1,"My wife and I stayed here as part of a wedding block. The wedding reception was held at the hotel and many of the guests were staying here, so admittedly, we might have had a non-standard experience. That said, we really enjoyed ourselves at this venue. The service was good. When we had trouble with the thermostat, someone came right up and resolve the issue. When we arrived, the valet took good care of our car and was very helpful. The front desk staff, who were dealing with a number of people checking in at once, were efficient without sacrificing service or politeness.

We were able to partake of the catering at the hotel, and we were really impressed with the food. The food, the servers, the bartenders, they were all well worth it. We also ate dinner in the restaurant/bar on the first floor one night and had a wonderful meal. I had a salmon sandwich that was both creative and flavorful.

The location of this venue is a big benefit. We were able to walk everywhere we needed to go during our weekend visit and never had to pull our car out. With so many restaurants surrounding the capitol, we had no trouble finding a variety of food. There was even a Walgreens down the block if you needed toiletries or snacks.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
383,3,2,"My fiance and I stayed here during our recent trip to Madison for my sister-in-law's graduation.   I didn't think the hotel was anything special, but it was clean, comfortable and affordable.   The location was fantastic as well, right next to the Capitol building and walking distance from State St and campus.   The biggest pros were free wifi in the rooms, which worked very well, free shuttle to the airport, and friendly staff.   The biggest cons were the size of the rooms, and the fact that there was no continental breakfast.   Its not luxurious at all, but I would recommend this place to anyone looking for a clean, affordable, centrally-located hotel in Madison.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
384,2,1,"Our room had a very nice view of the Capitol. However, the room was extremely hot when we arrived--the thermostat said 88 degrees. I cranked the AC all the way down, but when I returned later it was just as hot. The front desk informed me the AC only goes on when people are in the room, which meant a very uncomfortable night's sleep. I definitely won't stay there again.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
385,4,0,"This hotel is in the perfect location for tourists, great views of the capital. The room was clean and a good size. The tv had alot of channels and the beds were comfy. There was also free wifi in the rooms. The pool was small and I was not a fan of the microwave being on the pool terrace. There was a party going on there and I felt very awkward trying to heat up my leftovers while they all watched me. I think they felt I was crashing their party but i had no choice, it was the only microwave to use. I also did not like the house keeping woman ignoring the 'do not disturb' sign on the door to tell us to check out when we weren't scheduled to check out until the next day. She came back once again to see when i was checking out when I was showering, kind of annoying.Valet parking was nice, but there were times when i wanted to get something out of my car and did not want to make the guy get it just to get something. Also it sucked having to tip all the time because i used my car multiple times. Overall i enjoyed my stay.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
386,4,0,"You can't beat the location, and the staff were excellent. We had trouble with the hair dryer in our room, and a member of the housekeeping staff was there within 4 minutes of our calling the front desk. The issue was resolved quickly and pleasantly. Reservations at a local restaurant were also made by the front desk staff in a speedy manner. They also allowed me to tour a few different types of rooms for our next stay. 

Parts of the decor are a little dated, especially in the common areas. I will say, though, that this is the impression you get right when you enter the lobby because of the gold gates all along the side of the bar/restaurant in the lobby. It looks very 80's fabulous. However, there is a story behind the gold, and it's pretty cool - check it out when you are near the restaurant. The decor in the room was okay, and the bathroom had clearly been updated recently. The bathroom was tiny, but it was laid out very intelligently, so it wasn't problematic. 

We had a standard room with 2 queen beds and a refrigerator, which was fine for our family of 3. The TV was not fancy, but why are you watching television here? Go out and do something fun! I toured an oversized double queen room, and there wasn't much of a difference - the room was a little wider, and the sleeping area was a little longer, but it didn't add much usable space. It did have a desk, but it was crammed in there. If you needed to use a port-a-crib, the extra bit of room in this upgrade might be worth it, but otherwise - not so much. 

Valet parking is free, which is lovely. The bar didn't have a very wide selection, but the bartender provided generous pours and service that was attentive without being obnoxious. The pool is small, but we never found it to be crowded. The ""game room"" leaves a bit to be desired, but again - why are you playing video games? Go out!",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
387,5,1,"Actually found a Hilton property near by. Should I change? The rooms here are perfect, the location is unbelievable, but do I really want to give up those points?

The answer is ABSOLUTELY Yes!  Inn at the Park is the only place that has Heather!! If your looking for a fun...home away from home, go see Heather at the bar. Tell her that 'Yelp Bob' sent you.

This place is what a hotel should be!!",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
388,4,27,"This wasn't my first choice but it was one of the only hotels with open rooms.  So anyhow recently had a stay here and have no complaints. Prime location considering its right in front of the capital and near to all the restaurants and bars. The room was inexpensive. The lobby was quite grand ! Definitely does not feel like a Best western... this might be the Best Best Western there is. The rooms were nice and spacious, the decor was modern. Overall a great value

5 Stars for the stay and service.....but...

I did have an issue when I called to get a receipt, the gentlemen on the phone mentioned they were short staffed and I should call back later. The least he could and should have done is take my name and number and offered to call back or look up my reservation to send the receipt to the email, instead of a rude tone and an explanation of information that I did not need. This may not have been part of stay but service is service.

I did call back today and the fella who answered the phone got right to it.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
389,4,0,"So this place is in a great location.  For that, you must deal with the traffic and the people - including the ginormous buses on Saturdays that wedding parties apparently use.  I am not entirely fond of the valet parking because I hate not having my keys with me but given the level of activity in the area, it worked out ok plus it was free.  Check-in was quick and easy and the front desk friendly.  Our room was on the 3rd floor and opened up to the pool, which was nice - we did not hear any people when there were folks in the pool, which I thought would be a problem. The room was clean but quite enormous and the TV was way too small the size - we didn't spend much time in there so it wasn't an issue.  The beds were a bit soft, with these weird sort of half pillows but once I got situated, I think I got a good night's sleep.  We never heard any activity in the hall and it was generally really quiet even with what we know to have been a lot of people in the hotel this past weekend.  The pool was decent - the area is comfortable and they do have towels that you can use so you don't have to bring them from your room.  If you have little kids, keep in mind that the pool goes from 4 to 6 feet - nothing shallower than that - and there is no lifeguard on duty.  It was a bit pricey and maybe some of the interior is quite dated but it has a lot going for it - clean, good location, free pzrking for guests and well worth the stay!",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
390,2,0,"I would have ranked this hotel a 5 if only they had better beds. My husband & I decided to take a mini-honeymoon after getting married at the courthouse and drove 16 hours from NC to WI. We were so excited to get away for a few days and booked our stay at the Best Western Premier Park Hotel. Upon checking, the hotel appeared to be great....even upon walking into our room. After sitting down on the bed I litterally wanted to cry. The bed was so hard and the linen left alot to be desired. The manger did waive our valet parking, but unfortunately that doesnt come close to making up for the horrible two nights of sleep we both had.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
391,4,2,"I have been comimg here for probably 19 years now when in Madison.  I have seen the renovations. The before. The after. While the place has contemporary rooms, the best thing about the Inn that has never changed is its brilliant location hence, the pricey rate mentioned in other reviews.

As the name would imply...it overlooks the main square.  Not just the city square...but the ""State"" square actually:  the Wisconsin State Capitol is right there and what a beautiful building that is. 

Staff is friendly.  Quick check-in.  24/7 Shuttle service to/from the airport.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
392,1,5,"We stayed here for the recent Ironman WI for its close proximity to the event.  The hotel itself was beautiful.  Nice, recently updated rooms.  The restaurant was still closed, so they did offer free breakfast daily. 
The front desk staff was awful.  Did not tell us of this free breakfast until asking about it as I had seen it on another review site.  Also asking for local info from the staff was met with blank stares and the comment of ""walk out the door and you'll find 60 around here"" when asking req's for a local restaurant.  Asking which way to go was again given ""any direction"". Also asking for a local grocery store we were told ..""umm.. Walgreens?""  (We told them we had a car and we're will to drive) 

But, the number 1 most disturbing thing was being woken up Friday night at 2:35am to an intruder standing over our bed in our room.  This person had to come thru the living room and into the bedroom to get to the bed and did so without turning on a light.   My husband jumped up yelling at the guy, and I started screaming.  We got him into the hallway and I called the front desk frantic about this intruder.  They did come up and my husband and the front desk staff escorted him downstairs.  We then asked how he got in and he did NOT have a room key.  Come to find out, our room door did not latch even with the bolt turned.  You had to push the door hard to get it to latch.  We did not know this until that night.  The intruder had a text from friends to come to that room number.  Supposedly he was drunk and didn't know any better he was in the wrong hotel.  What are he odds THAT particular room didn't latch?!? 

The staff called the police and we were later told they took him to jail.  Days Later yet, the hotel manager said the guy got away and the police couldn't locate him.  They lied to us until we asked for a police report number.  

The hotel did come up to fix our door upon our request. There was fresh wood in the door jam.  Nothing was said to us on the condition of the door, if there was an object in it preventing it from latching.  

We did not get any apology from the staff or manager except a comment that ""it was a drunk guy and he didn't mean any malice"".   I also asked about hotel security in the middle of the night for non guests to enter to which I was told in 3 more days they will have a key card entry at the main doors at night.  

When checking out, we were shocked to see not a single night was comped.  We asked for the manager to call us and have repeatedly called and they will not return our calls.   I don't expect the entire stay comped, but at least for the night(s) we had a faulty door and now I will forever be wary of an intruder over my bed.  This could have ended very differently than it did.  On both our part or the intruders part.  

Extremely upset over he nonchalant way this hotel handled this situation.  

I request anyone staying here to ask about security or better yet, find another more friendly hotel down the street.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
393,5,2,"Traveling on business, stayed at this hotel, was very impressed.
This is a nostalgic, reconditioned hotel with all the amenities. Staff goes out of their way to be helpful and respectful, including the staff at a great in-house restaurant. Shuttle service, right in the center of Madison/across from the state capital building that you can tour. Plenty of local businesses/bars etc. in walking distance. I don't see how this could have been any better. Funny sign in the room though, sorry it was the only pic I took....",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
394,4,0,"After reading the reviews on Yelp!, I was worried about staying here.  Especially after I looked through the photos!  Yikes!  The good news, though, is that it was so, so much better than expected.  

Its location on the park is awesome-it's so close to the convention center and the lakes in either direction are accessible and lovely.  The rooms were clean, and much more updated than in those pictures.  And they have refrigerators!  Not mini bars that are prestocked with things, but actual fridges where you can stow your leftovers from dinner or your six pack of Spotted Cow.  Our room was a little weird, in that it had a sliding glass door that opened into the pool area.  Mainly, we were creeped out by this and kept the curtain securely drawn, but I imagine if you wanted to use the pool or work-out facility, then this would be convenient instead of creepy.  No problems with the thermostat, desk persons, cleaning staff, or excessive noise.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
395,4,0,"Hotels in Madison are not cheap and there aren't any that are ""great."" But the BW is very good value for the money. It's right across the street from the Capitol and walking distance to many great restaurants. State St is just a couple of blocks away if you want a more ""college"" atmosphere. The rooms are clean and functional and the parking is free. The staff is attentive to issues (there were 2 but both were caused by inconsiderate guests...not the hotel) and helpful. The bar and restaurant aren't that great but there are SO many other options within a couple block radius. I would stay here again.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
396,3,0,"My husband and I were in Madison for a wedding and stayed at the Best Western.  We picked it mainly for it's location.  I knew his days would be occupied by golf so I wanted to be close to State street (for shopping) and the Capital building (for the saturday farmer's market)  The hotel wasn't bad. It wasn't luxury, but it was fine.  The only negative experience we had was at the restaurant before we checked out.  It wasn't crowded and there were plenty of clean tables, yet we waited almost 5 minutes as the 3 people working either ignored us or told us they would be right with us. We were so annoyed we went somewhere else for breakfast.

I would stay here again, but probably get an upgrade.  I noticed some of the rooms have balconies.  They also have a small computer room off the lobby that looks out to the Capital and they also have free valet parking.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
397,3,0,"A very pricey hotel for very average facilities.

However, Best Western Plus Inn On The Park is located literally right on the Capitol square. So, you essentially pay for the location.

Good things to note are:
* Free valet parking for 1 car
* You can check your luggage in early
* Spacious rooms
* A bar and restaurant are available (I'd recommend eating elsewhere)
* An indoor swimming pool is available (decently sized)
* A fitness facility is available (don't expect much)
* A mini arcade center is available (only 2 or 3 machines)",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
398,4,2,"We booked through hotels.com and got a really good price and a presidents day discount. We have stayed at other Best Westerns and this one blows all of them out of the water. I understand they have recently done a remodel and it shows. Our room was really large compared to other hotels we have stayed at. The beds were comfy. The bathroom bright and modern with a new light up mirror, tub,  and shower. There was pocket doors on the bathroom allowing for privacy. The room had a free microwave and fridge hidden in the dresser. The seating area had a table and two chairs. (Reminds me of Potawatomi) 
It had a city view overlooking a bar. I have to be sure to ask for a capitol view next time. The Capitol is right across the street. It is close to shopping and food. They do have a new restaurant which was priced about the same as where we ended up having breakfast. The pool is a pretty good size. We were on the third floor and able to walk down to the second through a stairwell. There is no hot tub. The check in staff was friendly as well as the valet. You can park for $10.00/day and leave as often as you like but we walked everywhere. All in all I all a good stay.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
399,4,0,"The food served here is, in my experience, always satisfying. I enjoy eating breakfast here on the weekends. *Would recommend this place to anyone who wants a  breakfast setting that is typically quieter with less waitstaff contact. Good service. 

Also, at the bar they serve Great drinks.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
400,4,0,"Recently updated and surprisingly nice considering the best western brand.  Great location on capital square, convenient to everything.  The only downside was the room size.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
401,4,0,"Location, location, location! We loved finding a hotel within walking distance of everything that was planned for the trip. It was great not having to worry about parking. We had a small, oddly shaped room, but it served its purpose and the price was great. Gotta say I was bummed that there was no free breakfast. The continental offered at their restaurant (danish or pastry, juice, fruit) was eight bucks. Needless to say, we didn't try it. Overall, a great place to stay.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
402,1,1,"The hotel itself was very nice, and was in a great location, but I'm pretty sure you are required to have zero personality to work here. We arrived about two hours before check in, so we asked if we could check in a little early. The girl at the front desk told us she could have a room ready in about an hour, so we went and had lunch. When we came back, there was a different gentleman who told us it would be about another hour before our room was ready. I asked if he could take our number and call when it was ready. He rolled his eyes and said he could try. He never called. When we got back to finally check in, there was another girl there. I'm pretty sure she was stoned. Tried asking her a couple questions about the area, but the only thing she could mumble was ""I'm not sure."" Valet was free, but those people seemed annoyed when we asked for our car. I thanked the guy and tipped him, but all he could say was ""yeah."" Needless to say, I won't be staying there again, and I would recommend doing the same.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
403,5,0,"first of all it was quiet, as in: we could sleep.
The quiet hours posted in the hallways is appreciated
next, it was clean and the restaurant The Post was great as a lunch spot & good as an after hours bar. Our server at lunch was especially prompt & gracious. I'd like to also add that the decor is nice; they have managed to merge sleek contemporary design with elegant touches that invoke the classic hotel experience",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
404,5,1,"Hotel and rooms looked just like photos on the website. Lovely, clean, nicely furnished (complete with fridge and microwave in room) and super friendly staff. Super efficient elevators and great showers. Great area too!",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
405,2,4,"I'm updating my previous review after staying at the hotel this past weekend for the 2nd time. After this 2nd stay I have a different opinion on this hotel. 

Here are the Pros: The hotel has a great location, a pool, mini fridge in room,free wifi, free public printer/computer and free parking. The room service breakfast was nothing to write home about, but it was brought up fast and the girl who delivered it was polite. The hotel overall is very clean which is a big plus!

And now here are my Cons:
-The hotel and the rooms are outdated for my taste, I guess their going for a colonial look to match the capitol, but some of the furniture has seen better days. 

-Had to take two separate elevators to any room above 7th floor

-The front desk staff on a Saturday night could not be bothered to give me a number for a cab company, he told me to just stand outside in the cold. If the square wasn't blocked off for a marathon maybe I would have found one, ended up getting an Uber instead.

-And now to my real beef of the weekend and why I most likely will bring my business elsewhere: The same front desk clerk was unenthusiastic when I asked him to look up the parking ticket I had accidentally left in the room. Eventually after a few eye rolls he looked into it. I thought this was nonsense because they mention to you as you check in that if you forget your ticket they can look it up for you! The night bellhop was equally unhelpful. I fully understand that a lost ticket is probably annoying, but I was literally the only guest around so these guys were not busy at all, they were just being straight rude and lazy. I tried to explain my key chains to the bellhop who seriously couldn't even be bothered to look. He told me to look for it, so I went into his station and looked at a huge wall of keys with no help from him. I was being extremely polite and tried to make small talk multiple times and he showed zero interest. Then because it is valet I had to be walked up to my car by the same rude guy just to get my coat.  Overall the whole experience with the night-staff made me feel like my $175 that I paid for a night wasn't worth jack to them.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
406,4,1,"Nice upgrades to the hotel - stayed here a few years ago and was pleasantly surprised at all the changes - really lovely. At the last minute we were given a suite upgrade - with a view of the capital -very nice. But when we went to the pool there was some kind of a meeting going on with catered food - like 25 - twenty-somethings - in business suits-  AWKWARD.  Then went to the gym - not too clean.  So overall location great, room great, view great - banquet in the public pool area Not so great.  Edit - The manager found out about what had happened at the pool and comped us a free breakfast. So yeah definitely go to this hotel, they are super nice and really try to be accommodating.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
407,4,0,"Excellent place to stay across from the Capitol. Friendly staff, comfortable room! I would definitely stay here again!",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
408,4,2,"A long time ago this was a really worn out hotel. Many nicer options in area. The renovation is great!  Really gave the place a fresh look.  Room was spacious and clean. Bathroom upgrades were top notch. Price is still fair for area. 
Only downside was it was the state BB championship that weekend and many kids were up late and were stupid loud in the hallways.Rude drunk and stupid is no way to go through life. Parents were MIA or also RDS. 
But i digress. Its steps from capital. Tons of restaurants and entertainment an easy walk away. Would stay here again",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
409,4,0,Lovely hotel great location. But what was Very FRUSTRATING is the only TV channel that did not have volume was....wait for it... Fox News. Others in our group 6 total all confirmed the same. Called front desk each day to report and was dismissed. This was unacceptable to me,Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
410,5,1,"Location, location, location!  This hotel made attending the Farmer's Market a breeze.  It is a first class hotel.  Everything from the room furniture to the shower pressure and large flat screen TV was in excellent order. My husband at the hotel restaurant, The Post, and said it was good. My only wish is that their parking would be free for their guests.  There is a $15.00 a night fee for guests to valet park.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
411,5,0,"Had a great room! Visited the bar a couple times. Perfect location to walk to local sights, restaurants and bars. Pillows were the best!",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
412,4,3,"Fantastic location, terrific room, clean and quiet. We were quite happy with the entire experience except one thing: I'm guessing most of the guests come in a single car- so for the handful who do come from different locations and end up with two cars for the night- please don't charge $15 to park one car and $30 for the second. Maybe if the place is sold out or something- but it's really a bad note to leave on, after a wonderful stay. My sister and I drove from two States to meet there for a reunion, and upon departure we learn this info. Hence the four stars instead of five.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
413,1,1,"I have never felt so obliged to write a review for a particular business. This hotel is pretty pricey for being an average outdated hotel, but I understand it's bc of its location... I think its fair to want A/C or at least helpful service. THE STAFF IS HORRIBLE, RUDE and DEMEANING The only ladies who had a smile on their face or pleasant towards my family are the waitresses inside the restaurant. We stayed 2 nights, our room had no A/c I have 3 small kids and once we got settled we left to explore downtown Madison and then came back  later put our boys to  bed realized the air wasnt working. My husband opened a window and we managed to deal with it. The next day the air never turned back on, so we let the staff know- the switched our rooms ect. When I went to talk the manger about it the next morning, she was EXTREMELY confrontational to me. She treated me as though I was some kind of swindler and looked at me like ""what do you want?"" She even went as far as to  grab and hold  both my hands that were placed on the counter,like I was a child or something, and said well if you would've let us know sooner and this is not our fault  and so on, so I told her  but my kids were already settled in bed that night and I really wasnt trying to make a fuss, and I was hoping te A/c would kick back on so  She said very abruptly well what do you want, what are you looking for, in a very demeaning way. Yes, we told thhem the very next day, and we switched rooms, but we still had to pack up a family of five and move rooms while my youngest son was napping and it just wasnt pleasant. So she offered to comp our parking, $20 so I said that would be helpful for having to switch rooms after being settled in. Now this morning, I notice on my card- the parking charge looks like it is still included. I just called 5 min ago, Rob answered and I asked if he could help me with a quick question. He also gave me a short stern NO!!! I couldnt believe it- he didnt even ask what my question was?!!! He  just said he was the only night staff and couldnt help me and then went on in a short tone saying "" Im doing everything for the hotel on my own right now and I cant help you."" Rob was even more rude then the manager, Sandy the day before and I didnt think it was possible! The staff here is quick tempered and definitely NOT willing to help. You will pay extra at this hotel and you will get Less customer service. I travel VERY often and I have never been treated so poorly by hotel mangers and staff! I will NEVER stay here again",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
414,3,1,"I stayed for a night with two children who need their sleep (the hotel put a crib in the room as requested, so the staff knew about at least one baby).  I also had to get restful sleep for a next-day race.  The hotel could have advised us that a wedding would be taking place 50 feet from our room, and we'd be hearing all the music as we tried to sleep.

The bathroom GFI must have been overly-sensitive, so I had to take a couple showers in the dark.

The front desk staff asked (upon checkout) how everything was, and I told him the above.  He didn't seem to concerned.",Best Western Premier Park Hotel,22 S Carroll St,53703,3.5,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Real Estate, Hotels, Hotels & Travel, Home Services, Commercial Real Estate, Event Planning & Services"
